gene_symbol,gene_id_base,cohort,hpa_liver_ntpm,rna_liver_primary,hpa_log10,ag_log10
DCN,ENSG00000011465,top500,428.9,1.0138723933874525,2.6324572921847245,0.006026130970981
QPCTL,ENSG00000011478,,8.6,0.1091458324012739,0.9395192526186184,-0.961595121860086
PPP5C,ENSG00000011485,,29.7,0.0445351473826334,1.4742162640762553,-1.3503230268728972
CEP68,ENSG00000011523,,1.9,0.0191033156508755,0.3010299956639812,-1.7166237793923234
MAP4K3,ENSG00000011566,,14.1,0.0775257504101158,1.1522883443830565,-1.1099941884591995
ZBTB32,ENSG00000011590,,0.0,0.001340684353173,-1.0,-2.8414311605401243
TYROBP,ENSG00000011600,,79.8,0.3504374552649102,1.9025467793139912,-0.4552655704340243
LDAF1,ENSG00000011638,,2.4,0.0063657162005413,0.3979400086720376,-2.1893833617788703
GABRA3,ENSG00000011677,,0.0,0.000211071497178,-1.0,-3.5071397805512428
BRCA1,ENSG00000012048,middle500,5.1,0.0574369500435799,0.7160033436347991,-1.240053163202553
ERCC1,ENSG00000012061,,36.1,0.1593772468344028,1.5587085705331658,-0.7973012704698108
CD22,ENSG00000012124,,1.4,0.0152119645513833,0.1760912590556812,-1.814969084998034
SEMA3B,ENSG00000012171,,5.9,0.0690226514746842,0.7781512503836436,-1.1603796111145452
MBTPS2,ENSG00000012174,,17.5,0.0164326157378286,1.24551266781415,-1.781658428301926
PRICKLE3,ENSG00000012211,middle500,5.0,0.0257486176873275,0.7075701760979364,-1.5875626768183042
LTF,ENSG00000012223,,3.2,0.0098512520802415,0.5185139398778875,-2.002122272286505
EXTL3,ENSG00000012232,,5.8,0.2617562486362052,0.7708520116421441,-0.5819370581350589
NR1H4,ENSG00000012504,,112.7,0.297404345101062,2.052309099647323,-0.5265066869450649
ELOVL5,ENSG00000012660,,101.9,0.0596797941795749,2.0086001717619175,-1.2234455845598489
ALOX5,ENSG00000012779,middle500,5.2,0.0323939458973346,0.724275869600789,-1.4881975469688355
KDM5D,ENSG00000012817,,12.3,0.3171065156582762,1.0934216851622351,-0.4986579005304335
CALCOCO1,ENSG00000012822,,53.6,0.4280259954644314,1.7299742856995557,-0.3684284013551328
UBR7,ENSG00000012963,,14.1,0.1094681742905795,1.1522883443830565,-0.9603155748402756
MAP4K5,ENSG00000012983,,9.2,0.0488389086449711,0.968482948553935,-1.3103457197973
EHD3,ENSG00000013016,,10.3,0.0197626244159444,1.0170333392987805,-1.7019633694327008
PSMC4,ENSG00000013275,,60.7,0.3150033441772662,1.783903579272735,-0.5015469876542253
MAN2B2,ENSG00000013288,,22.9,0.080395433141573,1.3617278360175928,-1.0942287583610235
SLC7A14,ENSG00000013293,,0.0,0.0002082674710171,-1.0,-3.5110723004538738
CLDN11,ENSG00000013297,,1.0,0.0795391445390872,0.041392685158225,-1.0988734136866836
SLC25A39,ENSG00000013306,,138.2,0.8598852298224577,2.1408221801093106,-0.065509007665372
MVP,ENSG00000013364,,64.4,0.2966034190201177,1.809559714635268,-0.5276774491229448
NUB1,ENSG00000013374,,33.2,0.1114370146960126,1.52244423350632,-0.9525809836421886
PGM3,ENSG00000013375,,28.2,0.1196239013468475,1.4517864355242902,-0.9218191395949468
RWDD2A,ENSG00000013392,,5.7,0.0482138546838882,0.7634279935629372,-1.3159283112785758
CLK1,ENSG00000013441,,85.3,0.5578003107662212,1.931457870689005,-0.253443396675278
POLR3B,ENSG00000013503,,8.4,0.0217371410124998,0.9294189257142929,-1.6608042214513434
ANGEL1,ENSG00000013523,,18.3,0.177909577279193,1.2648178230095366,-0.7495566311314873
RNF14,ENSG00000013561,,63.1,0.0822162000097891,1.8007170782823851,-1.0845146862639825
DNASE1L1,ENSG00000013563,,16.0,0.0800037279949777,1.2068258760318498,-1.0963472715565628
DDX11,ENSG00000013573,,9.3,0.106279109543903,0.9731278535996988,-0.9731436493020322
HEBP1,ENSG00000013583,,136.2,0.1233134092136908,2.1344958558346736,-0.90863765042329
GPRC5A,ENSG00000013588,,1.7,0.0091152193446383,0.255272505103306,-2.0354943230567004
MAMLD1,ENSG00000013619,,1.6,0.003357719641176,0.2304489213782739,-2.4612102230997728
CD6,ENSG00000013725,,1.3,0.0049824185106423,0.146128035678238,-2.2939295759289005
TACC3,ENSG00000013810,,3.7,0.2427497742365352,0.5797835966168102,-0.6146622959293537
UFL1,ENSG00000014123,,27.7,0.0929372406662301,1.4440447959180762,-1.031343178559064
POLA2,ENSG00000014138,,3.4,0.0412292169283273,0.5440680443502757,-1.383742823291439
ZC3H3,ENSG00000014164,,44.1,0.0324106414255046,1.645422269349092,-1.487974461915465
CAPN1,ENSG00000014216,,42.0,0.2051073638404954,1.6242820958356683,-0.687807058677615
ACP3,ENSG00000014257,,1.3,0.0032125122975215,0.146128035678238,-2.479842500757531
MDH1,ENSG00000014641,,248.8,0.1893601521684868,2.3960248966085933,-0.7224821182189024
SLC30A9,ENSG00000014824,,13.3,0.1086309318023602,1.1271047983648077,-0.9636468901352798
MTMR11,ENSG00000014914,,1.3,0.0542377610807665,0.146128035678238,-1.2648982601084209
COX15,ENSG00000014919,,21.8,0.0650663792730553,1.3404441148401185,-1.1859764082880546
CCDC88C,ENSG00000015133,middle500,5.5,0.0241055756541656,0.7481880270062004,-1.6160845845597656
YAF2,ENSG00000015153,,16.8,0.0530493051238688,1.2278867046136737,-1.2745024090869144
WAS,ENSG00000015285,,7.0,0.0642417639799339,0.8512583487190752,-1.191507036746919
DPEP1,ENSG00000015413,,0.5,0.0112125568486225,-0.2218487496163564,-1.9464392253353793
BID,ENSG00000015475,,45.1,0.0245945226616172,1.6551384348113822,-1.607399364215096
MATR3,ENSG00000015479,,105.8,0.9107889294435628,2.024895960107485,-0.0405345761231458
NPC1L1,ENSG00000015520,,46.6,1.1356915086396069,1.6693168805661125,0.0552986175040281
XYLT2,ENSG00000015532,,7.5,0.1546450640910329,0.8808135922807914,-0.8103831947938869
RGPD5,ENSG00000015568,,8.9,0.0004177048590863,0.9542425094393248,-3.2859177587877717
STMN4,ENSG00000015592,,0.1,8.778716311433518e-05,-0.6989700043360187,-3.726334098859866
NUDCD3,ENSG00000015676,,1.7,0.094931335961781,0.255272505103306,-1.0221331653291024
ISL1,ENSG00000016082,,0.0,0.000517750299966,-1.0,-3.2091870350419542
CHDH,ENSG00000016391,,33.2,0.0874026078623125,1.52244423350632,-1.0579790033967218
IL20RA,ENSG00000016402,,0.4,0.0052061763425612,-0.3010299956639812,-2.2752183210086736
CLCA1,ENSG00000016490,bottom500,0.0,0.0008995607661352,-1.0,-3.000190798749452
CLCA4,ENSG00000016602,,0.1,7.0547577049802e-05,-0.6989700043360187,-3.7681544461854943
GLT8D1,ENSG00000016864,,65.0,0.6954348399635554,1.813580988568192,-0.1576811109272076
ATP2C1,ENSG00000017260,,26.6,0.0832327254204057,1.4265112613645752,-1.07918441421794
IGF1,ENSG00000017427,,78.0,0.1190724633866863,1.8926510338773004,-0.923824083360552
SLC38A5,ENSG00000017483,,0.9,0.0574145986171183,0.0,-1.2402219067163966
RALBP1,ENSG00000017797,,18.6,0.0449626634473457,1.271841606536499,-1.3461831426987352
RUFY3,ENSG00000018189,,25.6,0.0502329207177779,1.4099331233312946,-1.2981478676396063
CNTN1,ENSG00000018236,,1.1,0.0008381295242955,0.0791812460476248,-3.027737195945678
SLC11A1,ENSG00000018280,middle500,5.3,0.0412130254932371,0.7323937598229685,-1.383912998998141
WWTR1,ENSG00000018408,,17.7,0.1358645688089084,1.250420002308894,-0.8665742502734455
AGPS,ENSG00000018510,,18.0,0.1097323596274996,1.2576785748691846,-0.959269685959088
STEEP1,ENSG00000018610,,8.2,0.0223720892044865,0.919078092376074,-1.6483565498415729
ATP1A2,ENSG00000018625,,1.1,0.0046870964055934,0.0791812460476248,-2.319927826331369
TTC27,ENSG00000018699,,7.4,0.0305991099821407,0.8750612633917001,-1.5128742152540222
ZNF582,ENSG00000018869,,2.1,0.0158662076573624,0.3424226808222063,-1.796798226570658
VSIG2,ENSG00000019102,,2.9,0.1880575184979796,0.4771212547196624,-0.7254784232280035
PHLDB1,ENSG00000019144,,2.8,0.0409696711348184,0.4623979978989561,-1.3864787747432672
MARCO,ENSG00000019169,,88.8,0.0108308354973802,1.9489017609702135,-1.9613466415238343
CYP24A1,ENSG00000019186,,0.4,0.0014158201232129,-0.3010299956639812,-2.819352331771876
PRDM11,ENSG00000019485,,1.9,0.0078461857145278,0.3010299956639812,-2.0998412890349836
SYT13,ENSG00000019505,,0.3,0.00157592350312,-0.3979400086720376,-2.7757458084569726
SNAI2,ENSG00000019549,,9.0,0.0480481318028918,0.9590413923210936,-1.3174205592857715
CD74,ENSG00000019582,top500,1093.3,0.443438830372304,3.038779069555538,-0.3530683531079833
HGF,ENSG00000019991,,28.3,0.0249891727110634,1.4533183400470375,-1.6005136588505386
ZRANB1,ENSG00000019995,,23.5,0.2964835326830308,1.3729120029701063,-0.5278529661310692
NCDN,ENSG00000020129,,9.7,0.1563715354349279,0.9912260756924948,-0.8055646557398404
ADGRA2,ENSG00000020181,,3.8,0.009767108742121,0.5910646070264992,-2.0058100855563867
ZFP64,ENSG00000020256,middle500,4.9,0.0133955637505826,0.6989700043360189,-1.8698089689323332
MNAT1,ENSG00000020426,,21.9,0.0453427188122639,1.3424226808222062,-1.342535692925546
SAMD4A,ENSG00000020577,,15.5,0.0397619234962402,1.1931245983544616,-1.3994417486950408
RUNX3,ENSG00000020633,,3.5,0.0039559167186031,0.5563025007672873,-2.3919109710865665
MRE11,ENSG00000020922,,5.9,0.0335830168546085,0.7781512503836436,-1.4725890173911362
PLEKHB1,ENSG00000021300,,1.9,0.012622289188346,0.3010299956639812,-1.895434736768017
SERPINB1,ENSG00000021355,,30.2,0.1270483273680405,1.481442628502305,-0.8956893485799611
CYP3A43,ENSG00000021461,,38.6,0.0725912131300213,1.5877109650189114,-1.1385180832232034
SLC7A9,ENSG00000021488,,16.2,0.116104700600496,1.212187604403958,-0.9347763039287584
SPAST,ENSG00000021574,,8.9,0.0524084560522122,0.9542425094393248,-1.2797707514303782
NRXN3,ENSG00000021645,,0.4,0.0033038156517523,-0.3010299956639812,-2.468033969032432
OSBPL5,ENSG00000021762,,3.0,0.0239288490890989,0.4913616938342727,-1.6192670301209278
AQR,ENSG00000021776,,3.8,0.0330072204943442,0.5910646070264992,-1.4800772787658765
CPS1,ENSG00000021826,top500,994.6,1.6850845387287263,2.9976921179417264,0.2266474658977246
C8B,ENSG00000021852,top500,607.6,0.7705592694808313,2.783689236347316,-0.1131375935339838
FHL1,ENSG00000022267,,40.2,0.1288337336474037,1.6053050461411096,-0.8896334409070291
RTF2,ENSG00000022277,,59.6,0.0541240180867179,1.7759743311293692,-1.2658083036453722
GABRA1,ENSG00000022355,,0.0,6.355942563651705e-05,-1.0,-3.78632442320531
NLRP2,ENSG00000022556,,0.4,0.0214256159691207,-0.3010299956639812,-1.667044412085105
SLC45A4,ENSG00000022567,,0.8,0.0127194944564614,-0.0457574905606751,-1.8921291011119168
RNF10,ENSG00000022840,,76.5,0.5896593577105195,1.884228769632604,-0.2293251594380431
ZNF839,ENSG00000022976,,14.2,0.0696111247409018,1.155336037465062,-1.1566979101651331
ZDHHC6,ENSG00000023041,,24.6,0.2197826910906901,1.3926969532596658,-0.6578089564494165
GRAMD1B,ENSG00000023171,,1.5,0.0136930895062235,0.2041199826559248,-1.8603384455555552
RNH1,ENSG00000023191,,106.6,1.3000872782902908,2.0281644194244697,0.1140059123607784
NDUFS1,ENSG00000023228,,48.6,0.4676198647845181,1.6875289612146342,-0.3300141845428679
RB1CC1,ENSG00000023287,,20.1,0.1745217421333322,1.305351369446624,-0.7579016833070528
ERP44,ENSG00000023318,,27.3,0.1335428701868284,1.437750562820388,-0.8740542057896966
ALAS1,ENSG00000023330,top500,513.2,1.0713086231921023,2.710371264260763,0.0299551374537489
BIRC3,ENSG00000023445,,27.3,0.0071634558753938,1.437750562820388,-2.138856697411673
AKAP11,ENSG00000023516,,10.0,0.02145148588603,1.0043213737826426,-1.6665227816583656
GLRX2,ENSG00000023572,,21.4,0.034229998218364,1.3324384599156054,-1.4643262191129829
SNAPC1,ENSG00000023608,middle500,4.9,0.0210335265055244,0.6989700043360189,-1.6750280271265787
DERA,ENSG00000023697,,97.7,0.1114979586451885,1.9903388547876015,-0.9523437494597178
STRAP,ENSG00000023734,,75.1,0.4241353788287779,1.876217840591642,-0.3723931166081729
ABCC2,ENSG00000023839,,113.8,0.2122623588923046,2.0565237240791,-0.6729224592198356
DEF6,ENSG00000023892,middle500,5.1,0.0246246065049035,0.7160033436347991,-1.606870611524876
PLEKHO1,ENSG00000023902,,8.0,0.0197970474559863,0.9084850188786496,-1.7012113642288356
GCLM,ENSG00000023909,,45.3,0.1389305592375417,1.657055852857104,-0.8568897303246632
UBR2,ENSG00000024048,,16.1,0.0869776386527427,1.209515014542631,-1.0600933565485875
EHD2,ENSG00000024422,,14.5,0.0079215271657198,1.1643528557844371,-2.0957429413784125
DEPDC1,ENSG00000024526,,0.4,0.0284519906591612,-0.3010299956639812,-1.54436360713265
CCDC28A,ENSG00000024862,,63.4,0.0198806954896552,1.802773725291976,-1.6993893988896878
RRAGD,ENSG00000025039,,4.2,0.0133076028049165,0.6334684555795865,-1.8726488643304529
HSF2,ENSG00000025156,middle500,5.2,0.0713793636113219,0.724275869600789,-1.145819322720976
PHF20,ENSG00000025293,,7.7,0.0239099385649013,0.8920946026904804,-1.6196089511865586
HSD17B6,ENSG00000025423,top500,1686.3,0.2523473560099978,3.226960593532453,-0.5978291734980307
NR1H3,ENSG00000025434,,84.3,1.0615707409537791,1.926342446625655,0.0259898486113759
TYMP,ENSG00000025708,,123.6,0.6334976619614627,2.092369699629121,-0.1981864340055399
NCAPH2,ENSG00000025770,,26.5,0.4655954220647922,1.424881636631067,-0.3318980313001899
TOMM34,ENSG00000025772,,19.0,0.0516606785050049,1.2810333672477277,-1.286000039351562
SEC63,ENSG00000025796,,43.6,0.0661256255525993,1.640481436970422,-1.178973930761816
KPNA6,ENSG00000025800,,15.0,0.0899662265618005,1.1789769472931697,-1.0454380321903696
VIM,ENSG00000026025,,180.2,2.6056982300605145,2.255995726722402,0.4159407847596064
FAS,ENSG00000026103,,12.0,0.0519160972350261,1.08278537031645,-1.283862236009364
RNASET2,ENSG00000026297,,47.6,0.2958559829781753,1.678518379040114,-0.528772876005888
CD44,ENSG00000026508,,28.8,0.0561715288876513,1.460897842756548,-1.2497112849801797
KCNG1,ENSG00000026559,,0.2,0.0015896442667221,-0.5228787452803375,-2.7722047209849987
AGPAT4,ENSG00000026652,,0.8,0.0212104725537772,-0.0457574905606751,-1.6714069198201766
SLAMF7,ENSG00000026751,,7.4,0.0015605791438301,0.8750612633917001,-2.7797404209330505
BTN3A1,ENSG00000026950,,17.7,0.0285161964239641,1.250420002308894,-1.543388091815232
MIPEP,ENSG00000027001,,11.2,0.0263480624685404,1.0530784434834195,-1.577606137997131
PRKCH,ENSG00000027075,,9.6,0.0457491601078567,0.9867717342662448,-1.338668615585327
INSRR,ENSG00000027644,,0.0,0.0011644469705843,-1.0,-2.8980993797363768
IFNGR1,ENSG00000027697,,95.3,0.1413659674414126,1.9795483747040952,-0.8493480260767396
B4GALT7,ENSG00000027847,,30.3,0.0742883978610653,1.482873583608754,-1.128494794801383
SH2D2A,ENSG00000027869,,2.1,0.0028145019251592,0.3424226808222063,-2.535435653473463
VRK2,ENSG00000028116,,14.8,0.0367050628318028,1.173186268412274,-1.4340924365254146
TNFRSF1B,ENSG00000028137,,14.7,0.0446535087029412,1.1702617153949573,-1.349172910055542
VEZT,ENSG00000028203,,4.4,0.0349473401840171,0.6532125137753437,-1.4553449359636923
POU2F2,ENSG00000028277,,1.8,0.0048090939242512,0.278753600952829,-2.3089986585919635
BRD9,ENSG00000028310,,9.1,0.1020873208584328,0.9637878273455552,-0.9906029870077524
SNX1,ENSG00000028528,,66.3,0.4889363402735538,1.8221680793680175,-0.3106588672692904
TBPL1,ENSG00000028839,,12.8,0.0493590918136896,1.110589710299249,-1.3057538625789344
BMAL2,ENSG00000029153,,4.3,0.0123020922765135,0.6434526764861874,-1.9065050416528695
BCLAF1,ENSG00000029363,,25.6,0.4891773230392098,1.4099331233312946,-0.310444912396943
SLC39A9,ENSG00000029364,,41.3,0.3187382361175971,1.6170003411208989,-0.496429602146894
ANK1,ENSG00000029534,,0.3,0.3920512244454188,-0.3979400086720376,-0.4065464246190606
IBSP,ENSG00000029559,,0.0,2.7775163757228004e-05,-1.0,-3.893553553778596
TFB1M,ENSG00000029639,,6.7,0.0466987537922317,0.8325089127062363,-1.3297657116344896
RABEP1,ENSG00000029725,,30.7,0.0574508327489533,1.4885507165004443,-1.2399483878350814
HMGB3,ENSG00000029993,,91.3,0.162390655449611,1.9609461957338312,-0.7891716094750146
NUP160,ENSG00000030066,,14.1,0.0396752749986919,1.1522883443830565,-1.4003868090414924
BAK1,ENSG00000030110,,10.9,0.0219865664895609,1.0413926851582251,-1.6558717929803728
MUSK,ENSG00000030304,,0.3,0.0002610921415252,-0.3979400086720376,-3.442381963053038
IKZF2,ENSG00000030419,,1.4,0.0097257304894127,0.1760912590556812,-2.0076351523288287
GRN,ENSG00000030582,,114.0,2.526657624670955,2.0572856444182146,0.4025635848893043
FAM13B,ENSG00000031003,,8.0,0.0438301931415847,0.9084850188786496,-1.3572368873301708
ARHGAP31,ENSG00000031081,,3.4,0.0225283192665771,0.5440680443502757,-1.6453477023580678
CENPQ,ENSG00000031691,,4.1,0.0169577377947721,0.6232492903979003,-1.7680785656885367
SARS1,ENSG00000031698,,95.8,0.2503527587782398,1.9818186071706636,-0.601274180123129
RANBP3,ENSG00000031823,,23.4,0.0150785803716338,1.3710678622717365,-1.818768845410021
ARID4A,ENSG00000032219,,17.5,0.0476591839835806,1.24551266781415,-1.3209431021981104
EIPR1,ENSG00000032389,,16.9,0.048345031586228,1.230448921378274,-1.3147507565972911
PNPLA6,ENSG00000032444,,21.3,0.2129510917991715,1.330413773349191,-0.6715162358773249
IFT88,ENSG00000032742,,14.8,0.0350733759288419,1.173186268412274,-1.4537859462436225
ALG1,ENSG00000033011,,11.3,0.0926809701561123,1.0569048513364727,-1.0325410906311918
ZCCHC8,ENSG00000033030,,8.2,0.0904980613163766,0.919078092376074,-1.0428810955749328
ABCF2,ENSG00000033050,,8.1,0.1087952853043675,0.9138138523837168,-0.9629909229129284
CHPF2,ENSG00000033100,,18.2,0.4532979862041486,1.2624510897304295,-0.3435204131516456
LRRC7,ENSG00000033122,,0.2,0.0049339980023568,-0.5228787452803375,-2.298086961128854
FUT8,ENSG00000033170,,3.1,0.0261614873072986,0.505149978319906,-1.5806806814810643
UBA6,ENSG00000033178,,10.0,0.0496414100677879,1.0043213737826426,-1.3032819075264892
GAB2,ENSG00000033327,,4.1,0.0302557347876662,0.6232492903979003,-1.5177592501780677
ATP6V0A1,ENSG00000033627,,16.7,0.0867653729060903,1.2253092817258628,-1.0611533116155074
PIAS1,ENSG00000033800,,9.1,0.025543159195452,0.9637878273455552,-1.5910284714842189
SLC4A7,ENSG00000033867,,3.6,0.0353806360556373,0.568201724066995,-1.4500086032434274
APBA2,ENSG00000034053,,0.8,0.003853081501407,-0.0457574905606751,-2.4030642316356667
MAP2K3,ENSG00000034152,,93.7,0.1212712390953368,1.9722028383790644,-0.915884214265796
CLXN,ENSG00000034239,,0.6,0.001526913456268,-0.1549019599857432,-2.7886355487625347
TMSB10,ENSG00000034510,top500,701.1,3.4416830769078905,2.845841907421758,0.5367834948495751
ASTE1,ENSG00000034533,,5.7,0.1477417485431701,0.7634279935629372,-0.8302029096375003
RNF19A,ENSG00000034677,,46.0,0.092552098127084,1.6637009253896482,-1.0331447415399286
PEX3,ENSG00000034693,,22.8,0.0453896132666719,1.359835482339888,-1.342087755341166
GABARAPL2,ENSG00000034713,,106.1,0.4486175801341643,2.0261245167454502,-0.3480269150764795
MYOC,ENSG00000034971,,0.0,0.003127717029244,-1.0,-2.49110454644831
SH3YL1,ENSG00000035115,,10.9,0.1018011233404331,1.0413926851582251,-0.9918210283796154
FAM136A,ENSG00000035141,,31.0,0.187832275754018,1.4927603890268375,-0.7259986271472919
VCL,ENSG00000035403,,22.6,0.1028714749503237,1.3560258571931227,-0.9872830664346822
DEPDC1B,ENSG00000035499,,0.3,0.0167014869210085,-0.3979400086720376,-1.7746522817852426
DAPK2,ENSG00000035664,,1.7,0.3887779214717761,0.255272505103306,-0.4101867132042161
NSMAF,ENSG00000035681,middle500,5.3,0.0288456759246341,0.7323937598229685,-1.5384163045559331
ADSS2,ENSG00000035687,,22.8,0.1141720936484827,1.359835482339888,-0.9420598155733296
STAP1,ENSG00000035720,,0.3,0.0018449726548168,-0.3979400086720376,-2.7110865002229283
TIMP2,ENSG00000035862,,58.8,0.034582680174284,1.7701152947871015,-1.459887348914216
RFC1,ENSG00000035928,,23.8,0.0869856382085712,1.3783979009481375,-1.0600534610778654
TBC1D23,ENSG00000036054,,21.2,0.0439165243799042,1.3283796034387378,-1.3563842530643908
CUL3,ENSG00000036257,,42.7,0.1087420731000797,1.631443769013172,-0.9632031948659044
MYOM2,ENSG00000036448,,0.4,0.0006188426073974,-0.3010299956639812,-3.1433661892019384
OTC,ENSG00000036473,,353.1,0.1208533461487393,2.548020694905531,-0.9173821124709192
CYP46A1,ENSG00000036530,,1.2,0.0021366473561394,0.1139433523068367,-2.6504024840998377
ZZZ3,ENSG00000036549,,15.7,0.0451993889325183,1.1986570869544226,-1.3439076563762478
SLC18A1,ENSG00000036565,,0.0,0.0013864562266108,-1.0,-2.827847875440741
USP2,ENSG00000036672,,17.7,0.0112389298982246,1.250420002308894,-1.9454279296781325
CASR,ENSG00000036828,,0.2,0.0039702380230417,-0.5228787452803375,-2.3903801929686437
TUBG2,ENSG00000037042,,17.2,0.0524824721165387,1.2380461031287957,-1.2791589997942583
RPL26L1,ENSG00000037241,,44.7,0.1197350767292817,1.651278013998144,-0.9214160417109208
FLT4,ENSG00000037280,,6.0,0.043658330470465,0.785329835010767,-1.3589392561740803
NSUN2,ENSG00000037474,,34.3,0.1150965044550916,1.5365584425715302,-0.9385606990282358
